"ataké,blotjé anlè,bouwé anlè",to attack,St. Lucia
asiwé,"to assure,sure, certain,surely, certainly",St. Lucia
"asisté,édé","to assist, to give support, to help",St. Lucia
"asanblé,ansanblé","to assemble, to meet (together), to get together",St. Lucia
awété,to arrest,St. Lucia
amé,"to arm,armed",St. Lucia
"chikannen,aché chikann",to argue,St. Lucia
apwouvé,to approve,St. Lucia
maché anlè,to approach someone threateningly,St. Lucia
apwoché,to approach,St. Lucia
apwésyé,to appreciate,St. Lucia
apwenté,to appoint,St. Lucia
swifé,to apply candle wax or tallow (on an iron),St. Lucia
"pawèt,dispawèt","to appear,opp",St. Lucia
"sanm,gadé kon","to appear, to seem, to look like, to resemble",St. Lucia
"wéponn,mandé,mandé,wéponn tèt,fè défans","to answer, to respond,opp",St. Lucia
"chagwinen,anbété,anmèwdé,annèwvé,annèwvé,chaché kont,distwé,distwé","to annoy, to bother, to worry, to disturb, to unnerve, to make nervous",St. Lucia
"distwé,anbété,anmèwdé,annèwvé,chagwinen,twakasé,anbété,anmèwdé,annèwvé,chagwinen,twakasé","to annoy, to bother, to disturb,annoyed, bothered, disturbed",St. Lucia
"annèwvé,annòvé,anbété,anmèwdé,chaché kont,chagwinen,distwé,anbété,anmèwdé,chagwinen,distwé","to annoy, to bother, to disturb, to worry, to unnerve, to make nervous, to make angry,bothered, worried, nervous",St. Lucia
"anbété,anmèwdé,annèwvé,annèwvé,chaché kont,chagwinen,distwé,distwé","to annoy, to bother, to disturb, to unnerve",St. Lucia
"anmèwdé,anbété,annèwvé,annèwvé,chaché kont,chagwinen,distwé,distwé","to annoy, to bother, to disturb",St. Lucia
anmizé,to amuse,St. Lucia
"sipwi,bédji,étonnen,sézi,soté,bédji,étonnen,sézi","to amaze, to surprise, to astonish, to astound,surprised",St. Lucia
vizé,to aim at,St. Lucia
afèkté,to affect (usually with a negative connotation),St. Lucia
avansé,to advance,St. Lucia
adowé,"to adore, to worship",St. Lucia
adòpté,to adopt,St. Lucia
admiwé,to admire,St. Lucia
adwésé,to address,St. Lucia
atjivé,to achieve,St. Lucia
"akizé,atjizé",to accuse,St. Lucia
akonpli,to accomplish,St. Lucia
"aksèpté,asèpté",to accept,St. Lucia
abizé,to abuse,St. Lucia
"avòté,matwité","to abort (used of animals),to fall prematurely (said of fruit),description of fruit that falls to the ground before it is mature,opp",St. Lucia
aboli,to abolish,St. Lucia
"abandonnen,anbandonnen,bandonnen",to abandon,St. Lucia
"tit,adan tit,vyé tit","title,title, right,surname",St. Lucia
las,"tired, weary",St. Lucia
tin,"tin, small can",St. Lucia
"fwa,kou","time, occasion",St. Lucia
"kou,fwa,pwan kou,fèt,pwan plas,pwan plas","time, occasion",St. Lucia
"lè,kon,kon,a lè,ki lè","time, hour,time, occasion,when,if",St. Lucia
"tan,an menm di tan,ki tan,tan lontan,lontan,lontan",time,St. Lucia
jis,tight,St. Lucia
"tig,chat tig",tiger,St. Lucia
"diten,ti diten,gwo diten,ti diten,diten",thyme,St. Lucia
Jédi,Thursday,St. Lucia
loway,thunder,St. Lucia
"gòj,anba gòj,vyélon",throat,St. Lucia
twa,three,St. Lucia
"fil,gwo fil bouden,ti fil bouden",thread,St. Lucia
mil,thousand,St. Lucia
katjil,"thought, mind",St. Lucia
"dwé,magwé","though, although, despite, in spite of",St. Lucia
"magwé,dwé","though, although, despite, in spite of",St. Lucia
"pikan,pikan kouzen",thorn,St. Lucia
"sala,sa'a,sé sala","this, that",St. Lucia
twant,thirty,St. Lucia
twèz,thirteen,St. Lucia
swèf,thirsty,St. Lucia
twazyenm,third,St. Lucia
tyè,third,St. Lucia
"bagay,ba'ay,bagaj,chòz,bagay sal,on bagay,anyen,anyen,kéchòy","thing,opp",St. Lucia
"chòz,bagay",thing,St. Lucia
"fin,gwa,gwo","thin,opp",St. Lucia
"mens,épé","thin,opp",St. Lucia
dé,thimble,St. Lucia
tjwis,thigh,St. Lucia
"vòlè,fè vòl,fè vòl","thief,unproductive, harmful vine,to steal, to rob",St. Lucia
"épé,mens","thick,opp",St. Lucia
flas,thermos,St. Lucia
"la,la menm apwézan,la apwézan,la menm,la apwézan","there,then",St. Lucia
Pyéwo,the village of Pierrot,St. Lucia
Dennwi,the village of Dennery,St. Lucia
Ojé,the village of Augier,St. Lucia
lalèd,the ugly one,St. Lucia
kolan,"the stage in maturity of a dasheen, yam, etc., when it is still soft and tasty",St. Lucia
pawèyman,the same to you,St. Lucia
tich,the rib of a coconut frond,St. Lucia
"lèwèstan,lèstan","the rest, remainder",St. Lucia
chous,"the part of the roots of a tree above the ground, stump",St. Lucia
"krikèt,bol,bol",the game of cricket,St. Lucia
"lapawòl,lapawòli",the faculty of speech,St. Lucia
avanzyè,the day before yesterday,St. Lucia
"Labib,Bib",the Bible,St. Lucia
"-a,-an,-la,-lan",the,St. Lucia
li,the,St. Lucia
mèsi,thank you,St. Lucia
"témwenyaj,témwennaj",testimony,St. Lucia
téwib,terrible,St. Lucia
tant,tent,St. Lucia
"dis,di","ten,tenth",St. Lucia
tantasyon,temptation,St. Lucia
tanp,"temple, side of head",St. Lucia
téléfòn,telephone,St. Lucia
tim,team,St. Lucia
titja,teacher,St. Lucia
"dité,dité bwadenn,dité chin,dité kako,chikola,dité kannèl,dité péyi","tea,breakfast,to eat breakfast",St. Lucia
"taks,lenpo",tax,St. Lucia
visyèz,"tattler, talebearer, gossip (in reference to a woman)",St. Lucia
gou,"taste,sense of style",St. Lucia
matoutou,tarantula,St. Lucia
tép,tape measure,St. Lucia
tanbouwen,tambourine,St. Lucia
"tanmawen,tanmawen fwans",tamarind (Tamarindus),St. Lucia
"ho,ba,kout","tall, high,opp",St. Lucia
talan,talent,St. Lucia
tayè,tailor,St. Lucia
"latjé,latjé wat",tail,St. Lucia
"tapi,tapi tab,tapi tab,tapi",table cloth,St. Lucia
"tab,a tab",table,St. Lucia
sab,sword,St. Lucia
bousolé,"swollen, bumpy, puffy",St. Lucia
"swing,balanswin,pwan swing",swing,St. Lucia
"bòbòlis,malis","swindler, crook",St. Lucia
bousòl,"swelling, bumps",St. Lucia
dousè,"sweetness, pleasantness",St. Lucia
kirou,sweetened rice,St. Lucia
"dou,anmè,si","sweet,opp",St. Lucia
laswè,"sweat, perspiration",St. Lucia
désyen,swarm,St. Lucia
lagon,swampy or soft muddy area fed by a fresh water spring,St. Lucia
gòjé,swallow,St. Lucia
sistans,"sustenance, substance",St. Lucia
bwitèl,suspenders,St. Lucia
apantè,surveyor,St. Lucia
sipò,support,St. Lucia
"jès,fè jès,fè maji,gwiyen,fè maji,gwiyen","supernatural trick,to grimace, to make faces, to gesticulate,to manipulate the supernatural in order to do evil",St. Lucia
"Dimanch,Dimanch Déwanmo",Sunday,St. Lucia
"sòlèy,sòlèy kouchan,sòlèy lévé,sòlèy kouché,sòlèy lévé,sòlèy lévan,sòlèy lévé,sòlèy lévan,sòlèy kouché,sòlèy lévé,sòlèy kouché,sòlèy kouchan,sòlèy kouché","sun,opp,opp,west,opp,sundown,opp,opp,east,opp,sunrise, sunup",St. Lucia
asinasyon,summons,St. Lucia
souf,"sulphur, sulphur springs",St. Lucia
"kann,fann kann,fè djip,fè lapousyè,fè lapousyè,fè zéklè,kwazé bwa,kwazé wazyé,pwan an bwa,pwan lavòl,fè fann kann,chaché,fè kwazé bwa,fè kwazé wazyé,fè pwan an bwa,fè pwan lavòl,kouwi dèyè,kann fè,kann wiban",sugar cane,St. Lucia
"sik,sik an dan",sugar,St. Lucia
soufwans,suffering,St. Lucia
sibit,"suddenly, all of a sudden, unexpectedly",St. Lucia
sibitman,"suddenly, all of a sudden",St. Lucia
tan,such and such an amount (deliberately vague),St. Lucia
flo,styrofoam,St. Lucia
"bèt,kouyon","stupid, foolish (in reference to a woman)",St. Lucia
"bazoudi,kagou,toudi,toudi","stunned, giddy, dazed",St. Lucia
"pwi,fè wasin,fè wasin,pwi an pwi an kò,lévé dèyè,pwi dèyè,pwi dèyè,lévé dèyè,pwi an pwi an kò","stuck, caught,to get stuck,to take root,to perch",St. Lucia
"antété,anbétan,anmèwdan","stubborn, troublesome",St. Lucia
kòfò,"strongbox, place to keep valuables",St. Lucia
majò,"strong, stronger, strongest",St. Lucia
"fisèl,fisèl péché",string,St. Lucia
fòtifiyan,"strengthening, nutritious, fortifying",St. Lucia
"kouway,?kouwaj,fòs,fèblès","strength, force,opp",St. Lucia
"lawi,fanm lawi,djanmèt,djanmèt,fanm konmen,fanm vyé lavi",street,St. Lucia
wavin,stream,St. Lucia
étwanjé,"stranger, foreigner",St. Lucia
"dwòl,étwanj","strange, funny",St. Lucia
"étwanj,dwòl",strange,St. Lucia
mèl,"stone used for sharpening, whetstone",St. Lucia
"pyè,pyè dous,pyè loway",stone,St. Lucia
ba,stocking,St. Lucia
santè,stinker,St. Lucia
chis,stingy,St. Lucia
"pik,pik léfan",stinger,St. Lucia
lagli,sticky sap,St. Lucia
baton,stick,St. Lucia
gwaten,stewed green papaya or christophene,St. Lucia
bouyon,stew,St. Lucia
sonn,stethoscope,St. Lucia
mach,"step, stair",St. Lucia
"pa,fo pa,pa lapòt",step,St. Lucia
tak,stem,St. Lucia
vapè,"steam, vapor",St. Lucia
èstati,statue,St. Lucia
mouchas,"starch (found naturally in foods),starch (used for ironing)",St. Lucia
lanmidon,starch,St. Lucia
"bwi,bwi kaymik",star apple (Chrysophyllum Cainito),St. Lucia
"étwal,étwal filé",star,St. Lucia
"sitenn,tèt sitenn",standpipe,St. Lucia
"wasi,fwé,fwé","stale, mouldy,opp",St. Lucia
"pitjèt,pitjèt fè","stake, picket,wicket (in a cricket game)",St. Lucia
lèskalyé,"stairway, stairs",St. Lucia
tach,stain,St. Lucia
létjiwi,stable,St. Lucia
Sévésan,St. Vincent,St. Lucia
jako,St. Lucian parrot (Amazona versicolor),St. Lucia
kawouj,St. Lucia oriole,St. Lucia
Sent Lisi,St. Lucia,St. Lucia
chès,"squid, inkfish",St. Lucia
"kawé,kouché pawad,kanf kawé,kawé tè","square,lot, piece of land, house spot,to square off, to prepare to fight",St. Lucia
zépon,spur,St. Lucia
wichton,sprout,St. Lucia
"sous,chous",spring,St. Lucia
takté,"spotted, speckled, freckled",St. Lucia
spò,sport,St. Lucia
"tjwiyè,tjouyè",spoon,St. Lucia
lawat,spleen,St. Lucia
"lèspwi,èspwi,lifon,Lèspwi Bondyé,Lisentèspwi,ni lèspwi,visyé,vyé lèspwi,mové lam,mové lam,nanj Satan","spirit,intelligence, cleverness, shrewdness, cunning, wiles",St. Lucia
zépina,spinach,St. Lucia
zagwiyen,spider,St. Lucia
zépis,spice,St. Lucia
épawlab,speechless,St. Lucia
"pawòl,mo pawòl","speech, utterance, what one says",St. Lucia
Spanyòl,Spanish,St. Lucia
bwas,span from hand to hand with outstretched arms used as a measure for buying rope,St. Lucia
kòsòl,soursop (Annona muricata),St. Lucia
"si,dou","sour,opp",St. Lucia
"lam,vyé lam,dévagondé,jan gajé,mové lam,dévagondé,mové lam,mové lam","soul, spirit,witch, practitioner of black magic or obeah,person who practices evil",St. Lucia
lozèy,sorrel,St. Lucia
bobo,"sore, wound",St. Lucia
malenng,sore that doesn't heal,St. Lucia
"touswit,talè","soon, very soon",St. Lucia
"talè,touswit,talè-a","soon, shortly, in a little while",St. Lucia
"chanson,chanté,chanté",song,St. Lucia
"gason,tibway","son, boy",St. Lucia
bofis,son-in-law,St. Lucia
"délè,adélè,andélè,lé délè,tanzantan,tjèk fwa,lé délè,délè","sometimes, occasionally",St. Lucia
"tanzantan,délè,tjèk fwa","sometimes, occasionally",St. Lucia
"kéchòz,kéchòy",something,St. Lucia
bouwo,someone with a bad reputation,St. Lucia
"dwivayèz,vakabon,vakabon","someone who wanders aimlessly, loafer, someone who is unproductive",St. Lucia
adan,"some, certain",St. Lucia
tjèk,"some, certain",St. Lucia
"tak,ti miyèt,ti miyèt,ti tak,ti tak,tibwen,tizing","some, a little bit, a few",St. Lucia
"dé,Ou kwè sé dé?,pa dé","some, a few,much, many, very, quite",St. Lucia
déotwa,"some, a few",St. Lucia
"sonm,an lapenn,twis,djé,kontan,kontan","somber, sad,opp",St. Lucia
sòlda,soldier,St. Lucia
"mòl,wèd,wèd","soft,opp",St. Lucia
mwézi,soft (in reference to dry foods),St. Lucia
"choson,chonson,sonson",sock,St. Lucia
"savon,savon nèt",soap,St. Lucia
antwanp,soaking,St. Lucia
"afòs,afò,fòs","so, so much, to such an extent",St. Lucia
"tèlman,osi,otan,otan,si tèlman,si tèlman,tèlman","so, so much, to such an extent",St. Lucia
"pyanmpyanm,pasab,ti miyèt,ti miyèt,ti mòso,ti tak,tibwen,tizing",so so,St. Lucia
entèl,so and so,St. Lucia
lannèj,snow,St. Lucia
pliyan,"snare, trap",St. Lucia
kalmason,snail,St. Lucia
"kolasyon,soutni",snack,St. Lucia
"soutni,kolasyon",snack,St. Lucia
"lis,wid","smooth,opp",St. Lucia
hawansò,smoked herring,St. Lucia
"lafimé,lafimen","smoke, haze,cigarette",St. Lucia
"lòdè,pwan lòdè","smell, odour, scent",St. Lucia
"lifon,lèspwi","smartness, shrewdness, slyness, cunning",St. Lucia
kali,"small round net used to catch flying fish,net on the end of a long stick, used to pick fruit without it falling to the ground and getting damaged",St. Lucia
boyo,"small intestine,bosom, guts,a type of vine with prickles on it",St. Lucia
filèt,small fishing net,St. Lucia
kapa,"small change, a small amount of money in coins",St. Lucia
malen,"sly, cunning, crafty",St. Lucia
"panchan,pant,an panchan","slope, slant",St. Lucia
"pant,panchan","slope, slant",St. Lucia
"jipon,dimi jipon",slip,St. Lucia
glisad,"slide, slip",St. Lucia
sonmèy,sleep,St. Lucia
mas,sledgehammer,St. Lucia
"èslavaj,èslavay",slavery,St. Lucia
"hal,lahal,labatwa","slaughterhouse, a place where an animal is killed and butchered and the meat is sold",St. Lucia
"souflé,palaviwé,palaviwé,palaviwé",slap,St. Lucia
tap,slap,St. Lucia
"syèl,wéyòm Bondyé,wéyòm Bondyé","sky,heaven",St. Lucia
lézè,"sky, air",St. Lucia
jip,skirt,St. Lucia
"mèg,gwa,gwòs","skinny, thin,opp",St. Lucia
"lapo,tjilas,tjilas,fè lapo,lapo zyé","skin,bark (of a tree)",St. Lucia
ladwès,skill,St. Lucia
lajè,"size, breadth, width",St. Lucia
"mizi,an chay,an pil,anbadjo,kantité,konmen,otan,tibwen,an chay,an pil,anbadjo,kantité,otan,an mizi an mizi,piti an piti,an mizi...an mizi,ki mizi,ki kantité,ki otan","size, amount, measure,a lot of, so much, so many,so",St. Lucia
gwòsè,size,St. Lucia
sèz,sixteen,St. Lucia
"sis,si",six,St. Lucia
sitiwasyon,situation,St. Lucia
lasal,"sitting room, living room",St. Lucia
"sésé,sè,fwè","sister,opp",St. Lucia
bèlsè,sister-in-law,St. Lucia
"sè,sésé",sister,St. Lucia
lapit,sisal,St. Lucia
péchè,"sinner, transgressor",St. Lucia
chantwèl,"singer (in reference to woman), choir",St. Lucia
chantè,singer,St. Lucia
dépi,"since,whenever, as soon as,if, since, as long as,from,since, ever since",St. Lucia
senp,simple,St. Lucia
pawèy,"similar, like",St. Lucia
dajan,silver,St. Lucia
"ennitil,palé ennitil,palé papicho","silly, lacking sense",St. Lucia
swa,silk,St. Lucia
silans,"silence,quiet, silent",St. Lucia
"sin,fè sin anlè,fè sin asou,sin a kwa",sign,St. Lucia
lébiché,"sifter for cassava flour,sea fan",St. Lucia
favowi,"sideburn, sidewhisker",St. Lucia
"koté,bò,fasad,sayd,bò,fasad,sayd,a koté,asou koté,apa,ki koté,ko,ki bò","side,half of a pair (of shoes, socks, etc.),house, place,wherever",St. Lucia
"bò,alafen di,apipwé,avèwdi,fasad,koté,owon,sayd,vèò,fasad,koté,sayd,lwen,alafen di,apipwé,avèwdi,owon,vèò,ki bò,ki koté","side,by, alongside, beside, near, next to,opp,to,about, approximately, around",St. Lucia
"fasad,bò,bò,koté,koté,sayd",side,St. Lucia
"sayd,bò,bò,fasad,koté,koté",side,St. Lucia
kalkanda,sickness in roosters,St. Lucia
"hanswa,hansouwa",sickle,St. Lucia
koutja,"shy, timid",St. Lucia
pèl,"shovel, spade",St. Lucia
zépòl,shoulder,St. Lucia
"kout,ho,lonng","short,opp",St. Lucia
"magazen,boutik","shop, store, supermarket",St. Lucia
"boutik,magazen","shop, store, boutique, supermarket",St. Lucia
koko,"shoot, sprout of banana, yam, dasheen, tanya, etc",St. Lucia
kòdonnyé,shoemaker,St. Lucia
soulyé,shoe,St. Lucia
sézisman,"shock, wonder",St. Lucia
chimiz,shirt,St. Lucia
"batiman,bato,patjé",ship,St. Lucia
"bato,batiman,patjé",ship,St. Lucia
"ankléwant,?kléwan",shiny,St. Lucia
"bèwjé,gadyenn mouton",shepherd,St. Lucia
"chéd,chéd fig","shelter, shed, lean-to",St. Lucia
zékal,"shell (of a coconut, almond, etc.)",St. Lucia
létajè,shelf,St. Lucia
mouton,sheep,St. Lucia
"mouli,mouli bwa","shavings, filings",St. Lucia
"lo,pil,pil","share, portion,pile, heap",St. Lucia
"honté,hontèz",shame,St. Lucia
lonbwaj,"shade, shadow",St. Lucia
chadèt,shaddock (Citrus grandis),St. Lucia
kouti,"sewing,seam",St. Lucia
"plizyè,konmen",several,St. Lucia
sètyenm,seventh,St. Lucia
sèt,seven,St. Lucia
"skwè,létjè,létjè,asou skwè","set square, used in carpentry,park, plaza, enclosed garden in the middle of town",St. Lucia
"sèvant,sòvant",servant,St. Lucia
sèpan,"serpent, snake",St. Lucia
sèwiyé,serious,St. Lucia
sèjan,sergeant,St. Lucia
on,sentence tag,St. Lucia
sisèptid,"sensitive, touchy",St. Lucia
sansib,sensitive,St. Lucia
"sans,syans",sense,St. Lucia
senn,seine net,St. Lucia
"tjenbwatè,divinè,gadè,jan gajé,maji nwè","seer, witch, practitioner of obeah, obeah man",St. Lucia
"divinè,gadè,jan gajé,tjenbwatè","seer, practitioner of obeah",St. Lucia
"gadè,divinè,jan gajé,tjenbwatè","seer, practitioner of obeah",St. Lucia
"gwenn,gwenn bannann,gwenn fig,gwenn légliz,gwenn makanbou,gwenn pwa dou,gwenn zyé,koko zyé","seed,testicle",St. Lucia
"ankachèt,an séwan,an sigwé,anba fèy,mété ankachèt,séwé","secretly, in secret",St. Lucia
"séwan,an séwan,an sigwé,anba fèy,ankachèt",secretive,St. Lucia
sigwétè,secretary,St. Lucia
"sigwé,an sigwé,an séwan,anba fèy,ankachèt",secret,St. Lucia
dézyenman,secondly,St. Lucia
pachpach,"second-rate, lesser quality items",St. Lucia
"ou,'w",second person singular pronoun,St. Lucia
kadè,second (time),St. Lucia
dézyenm,second,St. Lucia
wawèt,seaweed,St. Lucia
sézon,season,St. Lucia
"koutwiyèz,koutiyèz",seamstress,St. Lucia
vis,screw,St. Lucia
tanmi,"screen, sieve, sifter",St. Lucia
"gwat,gwat kwi",scraper used to clean out the inside of a calabash,St. Lucia
èskoupyon,scorpion,St. Lucia
sizo,scissors,St. Lucia
tach,school (of fish),St. Lucia
lékòl,school,St. Lucia
"mak,mak pyé",scar,St. Lucia
"kay,kway,kay pwéson",scale appearing on one's skin,St. Lucia
gal,"scabies, mange",St. Lucia
lakout,scab,St. Lucia
sovè,saviour,St. Lucia
"pann,pann a fwi","saucepan, frying pan, cooking pot",St. Lucia
sòs,sauce,St. Lucia
Sanmdi,Saturday,St. Lucia
satisfaksyon,satisfaction,St. Lucia
"Satan,Denmou","Satan, the Devil",St. Lucia
sapat,"sandal,domino term: a set of consecutive games unbroken by defeat",St. Lucia
moustik,sand fly,St. Lucia
sab,sand,St. Lucia
"menm,menm kon,mòd kon,menm si","same,own,intensifier modifying a noun or pronoun,even",St. Lucia
"salvasyon,danmnasyon","salvation,opp",St. Lucia
lanmowi,saltfish,St. Lucia
sèl,salt,St. Lucia
kwacha,"saliva, spit, spittle",St. Lucia
lavant,sale,St. Lucia
vant,sale,St. Lucia
salè,salary,St. Lucia
salad,salad,St. Lucia
sen,saint,St. Lucia
matlo,sailor,St. Lucia
"zépenng,zépenng ti tèt",safety pin,St. Lucia
"twistès,lakontantman","sadness,opp",St. Lucia
sèl,saddle,St. Lucia
"twis,an lapenn,sonm,djé,kontan,kontan","sad,opp",St. Lucia
sakwifis,sacrifice,St. Lucia
lawouj,rust,St. Lucia
alakous,"running, on the run,in competition, in contention",St. Lucia
wonm,rum,St. Lucia
kondwit,"rule, reign, control",St. Lucia
hadyès,rudeness,St. Lucia
hadi,rude,St. Lucia
gouvènay,rudder,St. Lucia
"kochonni,kouyontwi,maji,zòdi,zòdi,bétiz,kouyontwi,maji,papicho","rubbish, trash,nonsense, foolishness, stupidness",St. Lucia
wan,row,St. Lucia
lawout,"route, way",St. Lucia
"won,fè won,lanmen won",round,St. Lucia
"wid,lis","rough,opp",St. Lucia
pouwi,"rotten,to rot",St. Lucia
chaplé,"rosary beads,rosary prayer",St. Lucia
wasiné,"rooted, well-grounded",St. Lucia
"wasin,fè wasin,pwi,pwi",root,St. Lucia
"lè,fè lè,tjilé,vansé","room, space",St. Lucia
"fétay,féto,tèt kay",roof,St. Lucia
Katolik,"Roman Catholic,Roman Catholic",St. Lucia
woulo,"roll, spool",St. Lucia
wòch,"rock, stone",St. Lucia
siltann,robe worn by Catholic priest,St. Lucia
"twavo,chèf twavo",roadworks,St. Lucia
"chimen,fè chimen,gwan chimen,pwan chimen,ti chimen","road, highway, way,to make ready, to get ready,to go one's own way",St. Lucia
bak,river crab,St. Lucia
basen,"river basin, deep part of a river or sea",St. Lucia
"lawivyè,la'ivyè,lawouvyè,lòvyè,lawivyè gwo",river,St. Lucia
konbòs,rival for a man's attention,St. Lucia
wis,risk,St. Lucia
"mi,vèt","ripe, ready to eat,opp",St. Lucia
dégwennen,ripe bananas falling off hand,St. Lucia
anpagal,"riotously, in a riotous, confusing manner",St. Lucia
bag,ring,St. Lucia
ladwati,righteousness,St. Lucia
"landwèt,lanvè","right side out,opp",St. Lucia
"dwa,lotowité,pouvwa,an dwa",right,St. Lucia
"chalbawi,ladjé chalbawi dèyè,pwan sèvi papicho,pwan sèvi widitjil,pwan sèvi wizib",ridicule,St. Lucia
"widitjil,papicho,wizib,pwan sèvi widitjil,ladjé chalbawi dèyè,pwan sèvi papicho",ridicule,St. Lucia
"wizib,papicho,widitjil,pwan sèvi wizib,ladjé chalbawi dèyè,pwan sèvi papicho",ridicule,St. Lucia
wichès,"riches, wealth",St. Lucia
"wich,alèz,alèz,byennéwé,éwé,ja fè'y,ja wivé,fonn,fonn,maléwé,maléwé,pòv","rich,opp",St. Lucia
"byennéwé,alèz,alèz,éwé,ja fè'y,wich,maléwé,pòv","rich, prosperous, wealthy,opp",St. Lucia
"wicha,maléwé,maléwé","rich person,opp",St. Lucia
diwi,rice,St. Lucia
wiban,ribbon,St. Lucia
kòt,rib,St. Lucia
wivòlva,"revolver, pistol",St. Lucia
"wévolisyon,wévolousyon",revolution,St. Lucia
wivanj,revenge,St. Lucia
wévélasyon,revelation,St. Lucia
"déviwan,viwan","return, returning",St. Lucia
witwèt,retreat,St. Lucia
"dèkdèk,enfim an tèt,goché an tèt",retarded person,St. Lucia
wézèwèksyon,resurrection,St. Lucia
pòz,rest,St. Lucia
"wipo,bay wipo,kité an wipo,kité bat mizè,kité an wipo,bay wipo",rest,St. Lucia
wèskonsab,responsible,St. Lucia
wèskonsabilité,responsibility,St. Lucia
wèspé,respect,St. Lucia
"wézidan,wèsté,wèsté","resident,to reside, to live",St. Lucia
lézavwa,reservoir,St. Lucia
wipwòch,reproach,St. Lucia
wapò,"report, news report",St. Lucia
wépantisman,repentance,St. Lucia
wilizyèz,religious,St. Lucia
wilizyon,"religion, denomination",St. Lucia
soulajman,"relief, solace, comfort",St. Lucia
wilasyon,relations,St. Lucia
wèglé,regularly,St. Lucia
ogwèf,registry,St. Lucia
wéjistwasyon,registration,St. Lucia
fridj,refrigerator,St. Lucia
kay,reef,St. Lucia
jon,reed,St. Lucia
akajou,red cedar,St. Lucia
wouj,red,St. Lucia
wisi,receipt,St. Lucia
wébèl,"rebel,to rebel",St. Lucia
wézonnab,reasonable,St. Lucia
"wézon,bay wézon,ni wézon,lèwè,ni tò,vòlè wézon","reason,opp",St. Lucia
"wéyòm,wéyòm Bondyé,syèl,syèl","realm, kingdom",St. Lucia
"vwéman,véwitabman","really, truly",St. Lucia
wéyèlman,"really, truly",St. Lucia
wéyèl,real,St. Lucia
wazwè,razor blade,St. Lucia
wé,"ray, skate",St. Lucia
ovif,"raw, open (in reference to a wound)",St. Lucia
kwi,raw,St. Lucia
wat,rat,St. Lucia
gwatèl,"rash, itching",St. Lucia
bouton,rash,St. Lucia
"wa,dwi,souvan","rarely, seldom,opp",St. Lucia
bélyé,ram,St. Lucia
hosman,raise,St. Lucia
"livènaj,kawenm","rainy season,opp",St. Lucia
lakansyèl,rainbow,St. Lucia
lapli,rain,St. Lucia
hanyon,rag,St. Lucia
chivon,rafter,St. Lucia
kous,"race,route, course",St. Lucia
was,"race,family, kind of people",St. Lucia
lapen,rabbit,St. Lucia
"tou,tou dwèt","quite, very",St. Lucia
"dousman,vit,vitman","quietly, slowly, calmly,opp",St. Lucia
vif,quick,St. Lucia
"kwèsyon,tjèsyon,wépons","question,opp",St. Lucia
bous,queen triggerfish (Balistes vetula),St. Lucia
wenn,queen,St. Lucia
"ka,kad","quarter,quarter of an hour, fifteen minutes",St. Lucia
kòt,quart,St. Lucia
"chikann,aché kankan,dézagwéman,kankan,libenn,aché chikann,aché kankan,aché twen","quarrel, argument",St. Lucia
kòdwil,"quadrille, a traditional St. Lucian dance",St. Lucia
pousad,push,St. Lucia
"limè,limyè,matyè",pus,St. Lucia
"matyè,limè",pus,St. Lucia
patjit,"purse, pouch, money bag",St. Lucia
tizann,"purge, cooling taken by women after giving birth",St. Lucia
mètsin,purge,St. Lucia
pi,pure,St. Lucia
pinisyon,punishment,St. Lucia
"jòmou,janmou,jonmon,jonmou",pumpkin,St. Lucia
tif,"pumice, hardened volcanic ash",St. Lucia
pou,pulse,St. Lucia
piblikasyon,publication,St. Lucia
piblik,public,St. Lucia
mòpyon,pubic louse,St. Lucia
"potjiwasyon,pwovizyon",provision,St. Lucia
"pwovizyon,povizyon,potjiwasyon,fè pwovizyon,fè ganm,pwépawé",provision,St. Lucia
"djanmèt,fanm konmen,fanm lawi,fanm vyé lavi,fanm konmen,fanm lawi,fanm vyé lavi","prostitute,prostitution",St. Lucia
"éwé,alèz,alèz,byennéwé,ja fè'y,ja wivé,wich,maléwé,pòv","prosperous, wealthy,opp",St. Lucia
"pwofèt,pofèt",prophet,St. Lucia
popyétè,property,St. Lucia
pwojé,project,St. Lucia
ka,progressive aspect marker,St. Lucia
"pwogwé,pogwé",progress,St. Lucia
"pwofi,pofi","profit, gain, benefit",St. Lucia
"pwofèsyon,pofèsyon",profession (of faith),St. Lucia
mo,"profanity, swearing, curse word",St. Lucia
"twaka,pas,pwòblenm","problem, trouble",St. Lucia
"pwòblenm,pòblenm,pas,twaka",problem,St. Lucia
pwivilaj,privilege,St. Lucia
"pwizonnyé,pwizonnè",prisoner,St. Lucia
"pwizon,kalabous,lajòl","prison, jail",St. Lucia
pwensip,principle,St. Lucia
"pwennsès,lapwennsès",princess,St. Lucia
pwens,prince,St. Lucia
"labé,pè,pwèt",priest,St. Lucia
"pè,labé,pwèt,pè nwè",priest,St. Lucia
"pwèt,labé,pè",priest,St. Lucia
"kwéyans,logèy,lògèy",pride,St. Lucia
"lògèy,logèy,kwéyans",pride,St. Lucia
pwi,price,St. Lucia
lapwès,press for making cassava flour,St. Lucia
pwézidan,president,St. Lucia
pwézantman,presently,St. Lucia
pwézans,presence,St. Lucia
pawé,"prepared, ready",St. Lucia
pwépawasyon,preparation,St. Lucia
